Method,Metric,Average,All 50 values
FGVC,,,
,SSIM,0.9986642566966413,"[0.9983944627305411, 0.9985876515437623, 0.9968878679346286, 0.9984844997390748, 0.9991750322668326, 0.9987401461777955, 0.9989633856597973, 0.9996978535725122, 0.999471305673179, 0.9987192527989198, 0.9985757209795086, 0.9993758624906771, 0.9992678278367597, 0.9981031469853376, 0.997920588506284, 0.997343447739185, 0.9992109505082186, 0.9976056118951003, 0.997624026773334, 0.9992853452522054, 0.999531415245858, 0.9985298432995506, 0.9974611928417954, 0.9989350490974909, 0.999738082970263, 0.9984404416558458, 0.9995544727890967, 0.998497211076956, 0.9976353403926659, 0.9993056633206071, 0.9987120326282076, 0.9985266872111206, 0.9987693540543562, 0.9993493554561118, 0.9977791093003917, 0.9965091554699824, 0.9989084229745796, 0.9982070633825667, 0.9982402757542066, 0.9985277476137933, 0.9993086277811066, 0.9994627560221536, 0.9976441016899468, 0.9994601272110432, 0.9988815876614253, 0.9988595014858389, 0.9990687255943008, 0.9994890410112626, 0.9993793326880368, 0.9990671300878503]"
,PSNR,54.92678534984566,"[53.79810230011003, 54.69630735888067, 51.467652774221484, 53.48846787845296, 55.97757109167438, 53.58385441583121, 55.51841592672561, 61.363338433448355, 57.59083207883275, 54.609173909162216, 54.556241822785395, 57.88677606008163, 58.59704400098212, 53.13942808886406, 52.51795698486526, 50.176338489814, 58.12101286792491, 51.31573477937637, 51.57443726532057, 57.612581474907536, 58.6111974887109, 55.10426058863331, 51.124021777784534, 55.17201599003036, 60.16788361360433, 53.129087881207894, 59.53870460165252, 53.860314779046135, 51.5256979517853, 57.38785505834598, 53.11825709458451, 54.68063628470061, 54.90873034290572, 59.38253733484952, 51.57060671221333, 48.545972197219825, 54.523398347897654, 52.91933571618628, 52.8440092531963, 53.69724550529269, 56.32911659163679, 57.11978389861707, 51.93735171306537, 59.28015075434794, 54.440089872859474, 52.841294575585536, 55.577136180552394, 57.440328917895, 56.92522613952359, 55.0457523260905]"
,mSSIM,0.9695821362292327,"[0.9645083479473111, 0.9635130424560003, 0.9602685846484459, 0.9345447436333962, 0.9771863692876113, 0.9764794823525352, 0.9737882449622843, 0.9511310350726232, 0.97399551074799, 0.9709531764488949, 0.97920400809802, 0.9706441656381521, 0.9657482826761956, 0.9643287564995889, 0.970137227262722, 0.9637741403348529, 0.9777501463895025, 0.9453254210496312, 0.9515566500298127, 0.9541275499434014, 0.9741067835848052, 0.9696153275180028, 0.976661461467405, 0.9740563599413603, 0.9682039428235051, 0.9701725994496828, 0.9733013712217818, 0.9705152691850785, 0.9729799191255888, 0.9726726250979586, 0.9708764818551635, 0.9756012053051876, 0.9696074696872143, 0.976038888652901, 0.9700833065305808, 0.9751511515497008, 0.9591626423226624, 0.9679330705308765, 0.9754981460261661, 0.9706254925275533, 0.9801045621597467, 0.9810734562421772, 0.9710134705049067, 0.9760316962538776, 0.9860425735356108, 0.9590826038954787, 0.9723130001730015, 0.9811668126910074, 0.9787807036617707, 0.9716695324619028]"
,mPSNR,45.19933031548635,"[44.49694901278478, 44.48175154052254, 43.976976772945385, 41.515246510758104, 45.06419949931632, 45.05478135379409, 45.83597972116075, 44.066065225174356, 46.262875082398544, 46.65907904514812, 46.71286062066513, 46.15956431488065, 45.91377547041196, 44.39795812747871, 44.43685414273286, 39.105136062494836, 47.719354302162216, 42.48935390205127, 42.14958512060847, 43.27092887344317, 45.27643943788809, 45.63299706197412, 45.000660522887586, 45.6488258072092, 46.218415875138305, 43.4200470536046, 45.84960756121888, 46.48148200435347, 45.56424828877434, 45.903151844884114, 45.03980072712067, 47.29137199734656, 46.563231347475984, 48.40266978976814, 45.361887114567594, 44.29675931000947, 43.81200727794737, 45.369096900949586, 46.19737006466692, 46.15004199481913, 46.306668656112734, 45.981060622267364, 46.087135688110365, 46.70329658236842, 45.91998724016746, 41.529256503625135, 45.726490027601315, 46.58656162530107, 46.750128235164745, 45.126543910063084]"
E2FGVI,,,
,SSIM,0.9962680742541867,"[0.9959251464690914, 0.9967238496578865, 0.995213101819164, 0.9971934866076216, 0.9982624689478561, 0.9962357160983984, 0.9967042619674608, 0.9991934534767278, 0.997658738409724, 0.9967421466368983, 0.9946058115125443, 0.9979692788472537, 0.9987331500271835, 0.9958245792066748, 0.9952912189743227, 0.9950434605566624, 0.9977549165279321, 0.9947464600874788, 0.9952941570000352, 0.9987737117220244, 0.9984599284228507, 0.9971446646869242, 0.9930123102363191, 0.9973421789302205, 0.9990762039403188, 0.9957970789292614, 0.9986974903693553, 0.9966198359977932, 0.9940595589833331, 0.9979490643659289, 0.9963292795305314, 0.995652501180455, 0.9954254843967555, 0.9988482338476551, 0.9915824868126578, 0.9846868022925476, 0.9971231340282983, 0.9956319556534395, 0.9940625344174032, 0.9958584486013233, 0.9965471097755351, 0.9982474171841634, 0.9929251783804515, 0.9988180300142067, 0.9937569064811148, 0.9954023420037069, 0.9968004651772112, 0.9979608830475627, 0.9981605154425193, 0.9975365750265465]"
,PSNR,51.250335936932906,"[50.0144970186131, 51.21111937725309, 49.74112907213386, 52.075284225885234, 53.682826864626, 49.59088152829361, 50.772502918657, 57.63696314051529, 52.861584089334144, 50.70140086251679, 48.79707767467758, 53.33411427216856, 56.240030579734736, 50.15809212475739, 49.810235190532175, 48.77872342372528, 53.73560353968244, 48.92131187358864, 49.62302809912985, 55.47347658114361, 54.01364712825532, 52.45281287552049, 47.37231488650268, 51.85997340157465, 56.43228945104073, 49.68976202142861, 55.08673741808079, 51.37838941166723, 48.209652900106576, 53.60674041140486, 50.04098695097839, 50.013954129909315, 50.60087680736574, 57.0077857116695, 46.77369028523556, 43.50388668736428, 51.036207182650756, 49.51285366330758, 48.014251299377335, 49.57850837019684, 50.394460508689704, 52.991717737998975, 47.63445715386694, 56.162747927334976, 48.804115379688504, 48.869000866984244, 50.900760305962976, 52.62988312598595, 53.178183570244144, 51.606266819283704]"
,mSSIM,0.905435663898499,"[0.900540174226341, 0.9117565184904668, 0.9243611726943353, 0.8659342229473401, 0.9375850644616184, 0.9250138282896784, 0.9008479760242325, 0.8648716568812159, 0.8674458564875861, 0.9114450740487209, 0.907698417472922, 0.8963188460333605, 0.9267059087042354, 0.9162239877644605, 0.9218873492597449, 0.9200583562127264, 0.9321989543038569, 0.8604637796829868, 0.9005865138114808, 0.9126242625521321, 0.9022128670438523, 0.9288318193212003, 0.9268405331218819, 0.9130696534329634, 0.8784305884209916, 0.9133883882220855, 0.9091757077952125, 0.9234584399974239, 0.9243407474351085, 0.903459909003032, 0.9037565825871652, 0.9179520227087621, 0.8722479660624005, 0.9488115015678816, 0.8592348962642672, 0.8889163476821964, 0.874835622544523, 0.9184433477950835, 0.8945132777540643, 0.9170665474564195, 0.8912255356839454, 0.9360797516924891, 0.8958868350218662, 0.9448036608577519, 0.9261205941420565, 0.816920179011493, 0.8894310915713668, 0.9095929021683937, 0.9258647006710277, 0.9123032575386071]"
,mPSNR,40.16536277587572,"[39.79654579541271, 40.172025494696626, 41.08668979222057, 39.81156097309683, 41.31648754642383, 39.88636046119251, 40.2012240365276, 39.853953536214206, 40.1957955899191, 40.79903618676816, 39.669233690713895, 39.93586969560647, 43.116614558728244, 40.5075746438409, 41.86142915245213, 39.93501706861654, 42.709224729714165, 38.407838149137355, 39.934416038261595, 40.932762192006635, 39.448220338275895, 41.40995178436956, 40.224757441689206, 39.68729247217987, 39.70488454556702, 38.29069865496356, 40.83215893037769, 42.757021875772516, 40.478538906376215, 40.80634505231656, 39.45719799600243, 41.450551430081035, 40.48319050401141, 44.78349582512393, 38.137905727709175, 36.97295872848792, 38.590594456677294, 40.49796253681657, 39.38781039375661, 40.34846300972737, 38.60111711815479, 39.72538160292486, 40.455423390023746, 43.20470369049402, 37.78762856406851, 35.14380457325719, 39.06762574415527, 39.5180135896055, 41.55784849526608, 39.326932084003985]"
DeepFillv2,,,
,SSIM,0.9949643258104266,"[0.9943053747982832, 0.9958998106592803, 0.9957808585056908, 0.9956299324343755, 0.9971748667739885, 0.9924538414000456, 0.9960515348851336, 0.9988369673000731, 0.9978966174896762, 0.9981733952638784, 0.9904950976468778, 0.9978089990840259, 0.9982768983755195, 0.9957668644419274, 0.9968414063970114, 0.9964445015085133, 0.9968493371189343, 0.995431183499044, 0.9927972556015924, 0.9980349322225058, 0.9966503592815346, 0.9966023615285354, 0.9897488458505665, 0.9980978688132393, 0.9987132347768805, 0.988619065700738, 0.9985430225643223, 0.9972840669407277, 0.9940612603121203, 0.9968369070621499, 0.9955034423070138, 0.9962566831170542, 0.9931850770654194, 0.9978671086509814, 0.994143320420947, 0.9605808586926758, 0.9958823725749335, 0.9956081340294651, 0.9952139535878977, 0.9969887331327794, 0.9931125821681875, 0.9948969272617983, 0.9955781790596244, 0.9975541576707911, 0.9896061640527685, 0.9908806295244602, 0.9977652602748458, 0.9969810188017942, 0.9962854167869711, 0.9982196031037196]"
,PSNR,49.419094151568736,"[48.26061903136669, 49.383316942123884, 49.6220093906183, 49.235930397375384, 50.96135559067109, 47.08816281225539, 49.85237675264397, 53.39969489345302, 51.59345957424325, 52.281144087502234, 46.23312083411157, 51.41225877836433, 52.511577602473196, 49.36568011808216, 50.05912888858748, 49.592192037770964, 50.23165421577387, 48.950504793873, 47.10116530252023, 51.38695835465781, 50.3937621873867, 50.031827515295944, 45.51430688385781, 51.681564841154135, 52.74757081701853, 45.773499488832144, 52.3342079239978, 50.55038258863189, 47.96939063373312, 50.388073995026474, 48.96389619448445, 49.69837125927455, 47.63195261240103, 51.53819647426364, 48.07412987439088, 40.556159033598405, 49.35056020479473, 48.92045267550631, 48.738406920977646, 50.15802197858696, 47.62093746470992, 48.390083811998736, 48.89185716821447, 51.03498070507022, 46.245689235967085, 46.73315570817253, 51.27654840397801, 50.279895590666655, 49.31443293726528, 51.63008205071374]"
,mSSIM,0.8161156643373358,"[0.8046973207735593, 0.8507433240686222, 0.8753541208364002, 0.7103664001160607, 0.8598693235898445, 0.7743240267061714, 0.7665806047249151, 0.7493778804515665, 0.8557440951701603, 0.8906473734704863, 0.7723561044375458, 0.8333147780209327, 0.8587266845440024, 0.8478167245986773, 0.8861330670251059, 0.8838311712757695, 0.8841416262246499, 0.7710535575443705, 0.800704571681983, 0.8660145249674698, 0.7119217840486156, 0.8729593472577841, 0.8424080254454985, 0.8998011224423482, 0.8029227486932837, 0.7506503074316397, 0.8131936829402828, 0.8854889021104783, 0.854418749628898, 0.8105652086826358, 0.7890869701591802, 0.8399975923757541, 0.7717094331608675, 0.8851870797554061, 0.7616927553111188, 0.7072404356954639, 0.7473922008662233, 0.8491832208853878, 0.7849428398815049, 0.8752938436802306, 0.7227480505582654, 0.8123414767503547, 0.8192362044501644, 0.8513453087938071, 0.8679762153257724, 0.6038580965750022, 0.8521572411577159, 0.7962794363155559, 0.8327690240615389, 0.8492186321977105]"
,mPSNR,34.42812598818775,"[34.19413499891894, 35.55487868854636, 36.26362555454108, 32.63519276143371, 34.25143661053548, 31.41681438275195, 35.187818271432526, 35.90692416676148, 36.9297681400593, 37.567272956393666, 32.87472966437993, 35.43916814354998, 38.178661196535835, 36.09534166293521, 37.3318446665908, 35.42296312872604, 37.87025778472528, 34.41201923404645, 31.565081180795605, 34.18279639975908, 29.675232420578183, 36.580420640107924, 32.06227885384656, 36.9315585481019, 37.091605564845565, 26.572258741028804, 36.98103769505052, 37.944908598859044, 35.56230473581021, 35.79120001116537, 32.64375274400663, 37.39100619075033, 33.78879100144733, 39.13664056655717, 34.25224713678649, 27.691310683366247, 33.58932118745452, 34.802282563422786, 35.44458860313962, 36.09731724778606, 30.876559432075457, 29.15482894752264, 36.09711674946253, 36.35607940642883, 30.821101989241985, 26.53741435519556, 35.37005979049356, 32.80333925902027, 33.28263975884833, 36.79636639356844]"
LaMa,,,
,SSIM,0.9956483503153372,"[0.9942198529791982, 0.9956354179046132, 0.9959773624885, 0.9961353911855845, 0.9976423522644228, 0.9939758494865076, 0.996489700104526, 0.999252402831206, 0.9979386619388763, 0.9982248465496859, 0.9910580676779066, 0.99820661520282, 0.9988538383121109, 0.9951375573674849, 0.9970279371772581, 0.9970868063197225, 0.9968666921413832, 0.9960443483504834, 0.9936926249062866, 0.9986865725457476, 0.997421034167251, 0.9971041284747594, 0.9899675886159393, 0.9985077520327054, 0.9993159495371495, 0.9915788310982451, 0.9991969440432994, 0.997583581966711, 0.9947608097263957, 0.9977217319859416, 0.9966728823207761, 0.9968131317143379, 0.9944745147505111, 0.9985869537384245, 0.994015941936409, 0.9647657138262895, 0.9966345701664081, 0.9960388385870553, 0.9957322492942656, 0.9972213875935317, 0.9947313150800293, 0.996678340172822, 0.9952557011955893, 0.9982846551810679, 0.991175944581315, 0.9922391423210052, 0.9982092461658252, 0.9981253314456714, 0.9966494044141393, 0.9988010018986526]"
,PSNR,51.53018935590684,"[49.24747756289507, 50.29173267980254, 50.669143884566225, 50.45359911343067, 52.7919280116311, 47.91336699347035, 51.08840696370863, 58.05759655071908, 53.655185975249665, 54.45421442049472, 46.75230288570533, 53.98435796782776, 56.334431399428965, 49.94135646108936, 51.9642132831504, 51.23450136921928, 51.40509515642005, 50.504363072544024, 48.494243640459814, 55.08022721257636, 52.62807762210202, 52.135678080337264, 46.02920440356669, 55.113158527976935, 58.90043032072011, 47.35909671766569, 57.814031174807745, 52.95742779917384, 49.27891472028158, 53.268729773752455, 51.297575752926896, 51.69801935212965, 49.40391397542095, 55.70642322853783, 48.939613917934295, 40.91824021919004, 51.40935715697828, 50.5506238974686, 50.177224137564195, 52.40539508351535, 49.37683285814015, 51.1701787732856, 50.09518735452869, 54.29967619191164, 47.32873025439276, 47.82208198814111, 54.342221115725984, 53.32174312680998, 51.06677222589951, 55.37716344006693]"
,mSSIM,0.8156677181302051,"[0.7704148077717927, 0.8155461410653391, 0.8685177704812486, 0.70968005494727, 0.8463453516571643, 0.8071074942733877, 0.7696895694171844, 0.6885801432896597, 0.816555195739712, 0.8702608992600239, 0.7745299840072593, 0.7985254943523763, 0.8518526924801485, 0.8169173955328586, 0.8828950462568643, 0.8877858461564706, 0.8651418136586065, 0.7710396713248685, 0.8194710505950995, 0.87334965788291, 0.7259120467653889, 0.8681620664936851, 0.8354746707599817, 0.8899086368321227, 0.7714084565100185, 0.8054803496869433, 0.8470633058601678, 0.8714504405339101, 0.8588387391814147, 0.820169026072201, 0.8119079707222062, 0.8458438927117976, 0.7886312392614354, 0.8846102040001008, 0.7379408363961873, 0.7338829922473585, 0.743391480611176, 0.8471716578972329, 0.7895336705481092, 0.8586395086766483, 0.7634698818741841, 0.8599433680074829, 0.770483414925567, 0.8576685541352412, 0.8823920527558125, 0.6367764850840313, 0.8445456775881922, 0.8601155145301029, 0.822425698173891, 0.8459379875174247]"
,mPSNR,34.846856214457254,"[33.946813290352736, 35.588346777036776, 36.096067217139016, 34.10941669123826, 33.92703408832301, 33.91152121779099, 35.04437551484794, 35.01361245107992, 36.238785041697994, 36.327390900660966, 33.11244948949928, 35.85506064212613, 38.47300270551778, 35.397817609862145, 37.6215883397902, 35.90615738469106, 36.69986356031833, 34.89945833041733, 33.27116453049611, 35.783395069469194, 31.880325487097743, 37.710430701735234, 34.48281875646693, 36.6654110672542, 36.72158363776243, 29.846186111120197, 35.933103847561384, 37.25819280960657, 34.954916171805614, 36.40516670041846, 33.798824045114195, 37.020915869062854, 35.13077503281475, 39.13291111607548, 33.34047688990324, 29.11515474375461, 33.24744303897255, 34.56233997493448, 35.2396983163044, 35.28509588996033, 32.44409782547142, 33.34232694687116, 35.054201401455224, 37.64751082120222, 31.610940092895316, 28.862982631489498, 34.78375638958862, 35.12602824608866, 31.78306545789392, 36.732809849825586]"
SR,,,
,SSIM,0.9708497278440604,"[0.9775435126423074, 0.9267340006869761, 0.9801564681751661, 0.9875698478693663, 0.9645533881607994, 0.988127162773722, 0.959692106408919, 0.9804525309667049, 0.9698712301384079, 0.977991653977753, 0.9810872278243767, 0.9657091428349864, 0.9374721647210454, 0.9914809233401191, 0.9677717057334162, 0.947892366132792, 0.9387536655151122, 0.991891507902437, 0.9817102395639644, 0.9796101863999391, 0.9810073482514942, 0.9833027850033123, 0.9743421668575131, 0.9716173015688909, 0.9609822867273244, 0.9954037566321182, 0.982604544671115, 0.9779660047833745, 0.9548892225833088, 0.9706887411604387, 0.9905158592549826, 0.9683941160107744, 0.9332873725059062, 0.9701299500134283, 0.9781328809415016, 0.9677321847882231, 0.9861005718246317, 0.9375384391622618, 0.9719606650898065, 0.9718262573256076, 0.9750602989678757, 0.9539620085565509, 0.986631723970851, 0.9749678502385479, 0.9823924234700403, 0.9380845160582317, 0.9794494620725676, 0.9660624488378784, 0.9738071141980962, 0.9875750589080491]"
,PSNR,47.41185089607362,"[47.925653829615555, 43.85705137562702, 48.40871895782941, 48.50798327224298, 47.14299477778917, 51.78616502839983, 45.914356116865775, 47.663800955293816, 45.63893331075799, 46.126406012646555, 49.57416111281633, 48.30303494140232, 41.98425695103212, 48.81769515354088, 45.27804421796706, 46.0074861381256, 39.32313564380896, 51.04063765107515, 46.91832461357248, 47.375328714760684, 48.473321004018466, 45.850828779402676, 43.4906928113428, 50.443153297889054, 49.72004179270285, 56.372488849136666, 49.76515608660628, 46.343298340718526, 43.816070036807474, 44.23860936730482, 49.64217993520596, 48.08642048297731, 46.02717942189294, 50.30870341679905, 46.724883984480876, 47.30987212716681, 51.41691612099337, 44.74300316775299, 49.01616795058574, 46.312578552096454, 46.84835768583703, 43.22073305634348, 52.77752536360559, 48.214371019030466, 49.56836569810713, 45.247235383853635, 47.80882393228922, 46.600846271993845, 45.24987887575218, 49.360673215817634]"
,mSSIM,0.3024042972334942,"[0.3485182489027427, 0.17737843880565732, 0.3308288583544897, 0.6099737543896978, 0.2485331087520584, 0.11126843225313938, 0.21836790875738257, 0.3913226215546022, 0.34189010681581683, 0.33297050789891847, 0.12180696410039951, 0.07303273731147608, 0.44067487947245515, 0.7141119598043505, 0.39021635611908795, 0.200152914567284, 0.5881094662426795, 0.44436809603900357, 0.47118818626108333, 0.3852745962431887, 0.33436738692207263, 0.4472096443673052, 0.5598943377037251, 0.029395463352344928, 0.021004606319459666, 0.1795672634081149, 0.2560805550182962, 0.5662075293383246, 0.3792798673870767, 0.5278070595275424, 0.4161112746923761, 0.22357798673380527, 0.1301013218060769, 0.10262141215973983, 0.3781570003975389, 0.2537346269958926, 0.24514642062255057, 0.16146944559874196, 0.1378749619105158, 0.3287262265008479, 0.27190951182909684, 0.35051675715724095, 0.03731765243387207, 0.250345420346914, 0.2281980551490148, 0.14665231314870356, 0.25011179038849934, 0.1859828143523651, 0.3333280454285327, 0.44752996803260914]"
,mPSNR,9.803375412845496,"[10.043435592331821, 10.853344346822082, 10.524183020433144, 12.91222633173536, 9.609231151892956, 9.457392491057718, 10.02817958842391, 9.414566778021747, 10.46530121983773, 8.962144581610094, 9.6171539550969, 8.135281222473267, 7.99587499760584, 11.654249272994551, 10.798340905588583, 9.490431712973244, 9.29566145205442, 10.160189156861442, 9.427699087793135, 10.021032149606894, 11.09287974820456, 9.219320612606111, 8.128941825502693, 9.722594638710062, 9.885762057412034, 11.218147325169932, 10.26880399155337, 10.65442417120938, 9.733933870918209, 7.920563446300882, 9.558852261897504, 10.269757031257644, 9.870334821598112, 9.676057980863309, 10.086552120284523, 9.855470150478652, 9.092201163473149, 10.061765117357453, 9.295394760292115, 9.365904938111129, 9.061854006448959, 9.64457664436793, 10.889933589635417, 10.485251318097028, 10.059326663004036, 10.542259052541825, 9.822333308300069, 9.636890114830264, 8.689764188032383, 7.493000708601069]"
FGT,,,
